timestamp_epoch,timestamp_iso,hostname,ap_ip,interface,banda,canal,sinal_dbm
1785094212.477,2026-07-26T16:30:12.478-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094212.477,2026-07-26T16:30:12.478-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094212.797,2026-07-26T16:30:12.798-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094212.797,2026-07-26T16:30:12.798-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094213.109,2026-07-26T16:30:13.110-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094213.109,2026-07-26T16:30:13.110-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094213.422,2026-07-26T16:30:13.423-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-54
1785094213.422,2026-07-26T16:30:13.423-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094213.734,2026-07-26T16:30:13.735-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-52
1785094213.734,2026-07-26T16:30:13.735-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094214.049,2026-07-26T16:30:14.050-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-52
1785094214.049,2026-07-26T16:30:14.050-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094214.362,2026-07-26T16:30:14.363-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094214.362,2026-07-26T16:30:14.363-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094214.674,2026-07-26T16:30:14.676-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094214.674,2026-07-26T16:30:14.676-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094214.988,2026-07-26T16:30:14.989-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-47
1785094214.988,2026-07-26T16:30:14.989-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094215.301,2026-07-26T16:30:15.302-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094215.301,2026-07-26T16:30:15.302-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094215.614,2026-07-26T16:30:15.615-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-54
1785094215.614,2026-07-26T16:30:15.615-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094215.927,2026-07-26T16:30:15.929-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-53
1785094215.927,2026-07-26T16:30:15.929-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094216.241,2026-07-26T16:30:16.242-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-55
1785094216.241,2026-07-26T16:30:16.242-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094216.555,2026-07-26T16:30:16.556-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094216.555,2026-07-26T16:30:16.556-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094216.867,2026-07-26T16:30:16.868-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094216.867,2026-07-26T16:30:16.868-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094217.179,2026-07-26T16:30:17.180-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-50
1785094217.179,2026-07-26T16:30:17.180-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094217.491,2026-07-26T16:30:17.492-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-56
1785094217.491,2026-07-26T16:30:17.492-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094217.803,2026-07-26T16:30:17.805-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-47
1785094217.803,2026-07-26T16:30:17.805-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094218.122,2026-07-26T16:30:18.124-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094218.122,2026-07-26T16:30:18.124-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094218.435,2026-07-26T16:30:18.436-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094218.435,2026-07-26T16:30:18.436-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094218.747,2026-07-26T16:30:18.749-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-46
1785094218.747,2026-07-26T16:30:18.749-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094219.067,2026-07-26T16:30:19.068-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-44
1785094219.067,2026-07-26T16:30:19.068-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094219.379,2026-07-26T16:30:19.380-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094219.379,2026-07-26T16:30:19.380-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094219.692,2026-07-26T16:30:19.693-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-43
1785094219.692,2026-07-26T16:30:19.693-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094220.005,2026-07-26T16:30:20.006-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-39
1785094220.005,2026-07-26T16:30:20.006-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094220.317,2026-07-26T16:30:20.318-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-44
1785094220.317,2026-07-26T16:30:20.318-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094220.629,2026-07-26T16:30:20.630-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-40
1785094220.629,2026-07-26T16:30:20.630-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094220.940,2026-07-26T16:30:20.942-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-40
1785094220.940,2026-07-26T16:30:20.942-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094221.254,2026-07-26T16:30:21.255-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-44
1785094221.254,2026-07-26T16:30:21.255-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094221.568,2026-07-26T16:30:21.569-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-42
1785094221.568,2026-07-26T16:30:21.569-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094221.880,2026-07-26T16:30:21.882-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094221.880,2026-07-26T16:30:21.882-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094222.193,2026-07-26T16:30:22.194-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-54
1785094222.193,2026-07-26T16:30:22.194-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094222.506,2026-07-26T16:30:22.507-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-45
1785094222.506,2026-07-26T16:30:22.507-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094222.819,2026-07-26T16:30:22.820-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-51
1785094222.819,2026-07-26T16:30:22.820-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094223.132,2026-07-26T16:30:23.133-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094223.132,2026-07-26T16:30:23.133-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094223.445,2026-07-26T16:30:23.446-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-58
1785094223.445,2026-07-26T16:30:23.446-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094223.758,2026-07-26T16:30:23.759-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-54
1785094223.758,2026-07-26T16:30:23.759-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094224.071,2026-07-26T16:30:24.072-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-54
1785094224.071,2026-07-26T16:30:24.072-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094224.384,2026-07-26T16:30:24.385-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094224.384,2026-07-26T16:30:24.385-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094224.697,2026-07-26T16:30:24.698-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-59
1785094224.697,2026-07-26T16:30:24.698-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094225.010,2026-07-26T16:30:25.011-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094225.010,2026-07-26T16:30:25.011-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094225.329,2026-07-26T16:30:25.330-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094225.329,2026-07-26T16:30:25.330-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094225.641,2026-07-26T16:30:25.642-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094225.641,2026-07-26T16:30:25.642-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094225.955,2026-07-26T16:30:25.956-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-73
1785094225.955,2026-07-26T16:30:25.956-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094226.268,2026-07-26T16:30:26.269-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094226.268,2026-07-26T16:30:26.269-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094226.580,2026-07-26T16:30:26.581-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-70
1785094226.580,2026-07-26T16:30:26.581-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094226.893,2026-07-26T16:30:26.894-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-71
1785094226.893,2026-07-26T16:30:26.894-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094227.205,2026-07-26T16:30:27.206-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-76
1785094227.205,2026-07-26T16:30:27.206-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094227.518,2026-07-26T16:30:27.519-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-70
1785094227.518,2026-07-26T16:30:27.519-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094227.830,2026-07-26T16:30:27.831-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-75
1785094227.830,2026-07-26T16:30:27.831-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094228.143,2026-07-26T16:30:28.144-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-73
1785094228.143,2026-07-26T16:30:28.144-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094228.454,2026-07-26T16:30:28.456-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-77
1785094228.454,2026-07-26T16:30:28.456-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094228.766,2026-07-26T16:30:28.767-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094228.766,2026-07-26T16:30:28.767-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094229.079,2026-07-26T16:30:29.080-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094229.079,2026-07-26T16:30:29.080-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094229.392,2026-07-26T16:30:29.393-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094229.392,2026-07-26T16:30:29.393-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094229.707,2026-07-26T16:30:29.708-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-73
1785094229.707,2026-07-26T16:30:29.708-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094230.019,2026-07-26T16:30:30.020-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-73
1785094230.019,2026-07-26T16:30:30.020-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094230.333,2026-07-26T16:30:30.334-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-72
1785094230.333,2026-07-26T16:30:30.334-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094230.649,2026-07-26T16:30:30.650-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094230.649,2026-07-26T16:30:30.650-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094230.961,2026-07-26T16:30:30.962-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094230.961,2026-07-26T16:30:30.962-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094231.273,2026-07-26T16:30:31.274-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094231.273,2026-07-26T16:30:31.274-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094231.586,2026-07-26T16:30:31.588-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094231.586,2026-07-26T16:30:31.588-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094231.899,2026-07-26T16:30:31.901-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-75
1785094231.899,2026-07-26T16:30:31.901-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094232.211,2026-07-26T16:30:32.213-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-74
1785094232.211,2026-07-26T16:30:32.213-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094232.524,2026-07-26T16:30:32.525-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-73
1785094232.524,2026-07-26T16:30:32.525-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094232.836,2026-07-26T16:30:32.838-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-72
1785094232.836,2026-07-26T16:30:32.838-03:00,ap-6,192.168.20.7,phy1-ap0,5 GHz,40,-78
1785094233.149,2026-07-26T16:30:33.150-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094233.466,2026-07-26T16:30:33.467-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-77
1785094233.788,2026-07-26T16:30:33.789-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-69
1785094234.101,2026-07-26T16:30:34.102-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-70
1785094234.414,2026-07-26T16:30:34.415-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094234.729,2026-07-26T16:30:34.730-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-68
1785094235.043,2026-07-26T16:30:35.044-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094235.356,2026-07-26T16:30:35.358-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-66
1785094235.671,2026-07-26T16:30:35.672-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-60
1785094235.984,2026-07-26T16:30:35.985-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094236.297,2026-07-26T16:30:36.298-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-71
1785094236.610,2026-07-26T16:30:36.611-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-73
1785094236.922,2026-07-26T16:30:36.923-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094237.235,2026-07-26T16:30:37.236-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094237.546,2026-07-26T16:30:37.548-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094237.861,2026-07-26T16:30:37.862-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094238.170,2026-07-26T16:30:38.172-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-61
1785094238.480,2026-07-26T16:30:38.482-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094238.793,2026-07-26T16:30:38.794-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094239.108,2026-07-26T16:30:39.110-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094239.421,2026-07-26T16:30:39.422-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094239.733,2026-07-26T16:30:39.734-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094240.049,2026-07-26T16:30:40.050-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094240.361,2026-07-26T16:30:40.362-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094240.673,2026-07-26T16:30:40.674-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094240.986,2026-07-26T16:30:40.988-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094241.298,2026-07-26T16:30:41.299-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094241.612,2026-07-26T16:30:41.613-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094241.925,2026-07-26T16:30:41.926-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094242.237,2026-07-26T16:30:42.238-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094242.549,2026-07-26T16:30:42.551-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094242.861,2026-07-26T16:30:42.862-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094243.173,2026-07-26T16:30:43.174-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094243.485,2026-07-26T16:30:43.486-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094243.797,2026-07-26T16:30:43.798-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094244.108,2026-07-26T16:30:44.109-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094244.420,2026-07-26T16:30:44.422-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094244.734,2026-07-26T16:30:44.735-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-65
1785094245.047,2026-07-26T16:30:45.049-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094245.361,2026-07-26T16:30:45.362-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094245.675,2026-07-26T16:30:45.676-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094245.987,2026-07-26T16:30:45.988-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094246.305,2026-07-26T16:30:46.306-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094246.617,2026-07-26T16:30:46.618-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094246.930,2026-07-26T16:30:46.931-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094247.245,2026-07-26T16:30:47.246-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094247.557,2026-07-26T16:30:47.558-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094247.870,2026-07-26T16:30:47.871-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094248.183,2026-07-26T16:30:48.185-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094248.497,2026-07-26T16:30:48.498-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094248.809,2026-07-26T16:30:48.811-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094249.122,2026-07-26T16:30:49.123-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094249.435,2026-07-26T16:30:49.437-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094249.749,2026-07-26T16:30:49.750-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094250.065,2026-07-26T16:30:50.066-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094250.377,2026-07-26T16:30:50.378-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094250.689,2026-07-26T16:30:50.690-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094251.001,2026-07-26T16:30:51.002-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094251.313,2026-07-26T16:30:51.314-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094251.626,2026-07-26T16:30:51.627-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094251.939,2026-07-26T16:30:51.941-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094252.257,2026-07-26T16:30:52.258-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094252.569,2026-07-26T16:30:52.570-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094252.881,2026-07-26T16:30:52.882-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094253.193,2026-07-26T16:30:53.194-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094253.505,2026-07-26T16:30:53.506-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094253.818,2026-07-26T16:30:53.820-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094254.131,2026-07-26T16:30:54.132-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094254.445,2026-07-26T16:30:54.446-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094254.764,2026-07-26T16:30:54.766-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094255.082,2026-07-26T16:30:55.084-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094255.395,2026-07-26T16:30:55.396-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094255.708,2026-07-26T16:30:55.709-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094256.021,2026-07-26T16:30:56.022-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094256.334,2026-07-26T16:30:56.335-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094256.648,2026-07-26T16:30:56.649-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094256.960,2026-07-26T16:30:56.961-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094257.274,2026-07-26T16:30:57.275-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094257.587,2026-07-26T16:30:57.589-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094257.901,2026-07-26T16:30:57.902-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094258.213,2026-07-26T16:30:58.215-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094258.526,2026-07-26T16:30:58.527-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-64
1785094258.838,2026-07-26T16:30:58.840-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094259.152,2026-07-26T16:30:59.153-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094259.465,2026-07-26T16:30:59.466-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094259.777,2026-07-26T16:30:59.778-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094260.090,2026-07-26T16:31:00.091-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094260.402,2026-07-26T16:31:00.403-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094260.715,2026-07-26T16:31:00.716-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094261.027,2026-07-26T16:31:01.028-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094261.340,2026-07-26T16:31:01.341-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094261.653,2026-07-26T16:31:01.654-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094261.973,2026-07-26T16:31:01.974-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094262.286,2026-07-26T16:31:02.288-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
1785094262.598,2026-07-26T16:31:02.600-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094262.910,2026-07-26T16:31:02.911-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-67
1785094263.221,2026-07-26T16:31:03.223-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094263.535,2026-07-26T16:31:03.536-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094263.847,2026-07-26T16:31:03.849-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094264.159,2026-07-26T16:31:04.161-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094264.472,2026-07-26T16:31:04.473-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-63
1785094264.786,2026-07-26T16:31:04.787-03:00,ap-4,192.168.20.5,phy0-ap0,2.4 GHz,1,-62
